var0,var1
0.7739560485559633,0.4388784397520523
0.8585979199113825,0.6973680290593639
0.09417734788764953,0.9756223516367559
0.761139701990353,0.7860643052769538
0.12811363267554587,0.45038593789556713
0.37079802423258124,0.9267649888486018
0.6438651200806645,0.82276161327083
0.44341419882733113,0.2272387217847769
0.5545847870158348,0.06381725610417532
0.8276311719925821,0.6316643991220648
0.7580877400853738,0.35452596812986836
0.9706980243949033,0.8931211213221977
0.7783834970737619,0.19463870785196757
0.4667210037270342,0.04380376578722878
0.15428949206754783,0.6830489532424546
0.7447621559078171,0.96750973243421
0.32582535813815194,0.3704597060348689
0.4695558112758079,0.1894713590842857
0.12992150533547164,0.47570492622593374
0.2269093490508841,0.6698139946825103
0.43715191887233074,0.8326781960578374
0.7002651020022491,0.31236664138204107
0.8322598013952011,0.8047643574968019
0.38747837903017446,0.2883281039302441
0.6824955039749755,0.1397524836093098
0.19990820247510832,0.007362269751005512
0.7869243775021384,0.6648508565920321
0.7051653786263351,0.7807290310219679
0.45891577553833995,0.5687411959528937
0.13979699812765745,0.11453007353597344
0.6684029617904717,0.4710962061431325
0.5652361064811888,0.7649988574160256
0.6347183200005908,0.5535794006579958
0.5592071607454135,0.3039500980626122
0.030817834567939406,0.43671738923236236
0.2145846728195292,0.40852864372463615
0.8534030732681661,0.23393948586534075
0.05830274168906602,0.28138389202199654
0.2935937577666836,0.6619165147268951
0.5570321523412783,0.7838982091064135
0.6643135403273875,0.4063868614400705
0.8140203846660347,0.1669729199077039
0.022712073133860478,0.09004786077564175
0.7223593505964503,0.4618772302513874
0.1612717790336018,0.5010447751033635
0.15231210271316842,0.696320375077736
0.4461562755740307,0.3810212260964825
0.3015120891478765,0.6302825931188885
0.3618126105533904,0.087649919316101
0.11800590212051532,0.9618976645495145
0.908580690707607,0.6997071338107496
0.2658699614595196,0.9691763773477239
0.7787509039657946,0.7168901891589956
0.44936150214378867,0.272241561845159
0.0963909621534993,0.9026023965438417
0.45577628983361107,0.20236336479523032
0.3059566241506525,0.579219568941896
0.1767727829392317,0.8566142840923755
0.7585195298352101,0.7194629559509368
0.4320930397751037,0.6273088407024432
0.5840979689127356,0.64984660155482
0.08444432113988909,0.41580740217060963
0.04161417386189248,0.49399081924451893
0.3298612123327853,0.1445241888660469
0.10340296772255164,0.587644572177712
0.1705929685368861,0.9251201183767972
0.581061139700395,0.34686980453483707
0.5909154914814168,0.022803871029697498
0.9585592132414453,0.48230343694290023
0.7827352272502862,0.08272999992243857
0.48665833083816035,0.4907069943545209
0.9378264549749828,0.5717280523760754
0.4734894010569538,0.2669756630918936
0.3315689973425522,0.5206724024715378
0.4389114603050467,0.021612079880330426
0.8262919241943578,0.8961607718397667
0.14024908899861077,0.5540361435390494
0.10857574113544355,0.6722400930398117
0.2812337838390083,0.6594226346919018
0.7269946142868826,0.768647491917657
0.10774094595589656,0.9160118451376079
0.23021399089488082,0.03741255617617978
0.5548524693914834,0.37092228386243875
0.8297897431324132,0.8082514720643018
0.31713889282271535,0.952899395069745
0.2909178381401186,0.5150571292317145
0.25596509056760275,0.9360435700489633
0.16460781758201815,0.04491061939232899
0.43509706000303794,0.992375564055837
0.891677266254914,0.7486080194569492
0.8907924908785249,0.8934466396978632
0.5188583603864491,0.315929051830793
0.772012432110988,0.6616612631677611
0.37365772887371007,0.09446666806151527
0.746789611349026,0.2624605159228647
0.9368131505337792,0.24097057500568475
0.12275793241148603,0.8311126721249061
0.15328431662449404,0.1792683081577391
0.5993827915208435,0.8745620408374645
0.19643466571457324,0.31032367290009477
0.7774048382411776,0.9718264260609674
0.5007411862023423,0.14389750255125078
0.013936287708201545,0.22965602999885526
0.13182221778652103,0.6776586736128575
0.12183250462853112,0.506329931620633
0.6942624356428865,0.5811166092209024
0.19977565166005762,0.8041245261822627
0.7154071296158017,0.7389840039155418
0.13105775155731325,0.12375380365034461
0.9275625510065076,0.39757819382494064
0.30094869178093975,0.4885840453515333
0.6628642127635824,0.9556232570469699
0.286446226882055,0.9248084293120271
0.024859491386256316,0.5551980423268247
0.6339751116810851,0.1058974037507533
0.14033959706391264,0.41911431931630383
0.9662319121431817,0.5960425532343728
0.9330232216002112,0.8043609156129707
0.4673816015552915,0.7847634492521874
0.017836783976987736,0.10914399676573494
0.8294286148827363,0.7968170883251617
0.2326407419664337,0.5307695905990535
0.6060158207000109,0.8677389537760112
0.6031071573387257,0.4125715692736803
0.3741840434071827,0.4258820863735099
0.6519310255799742,0.8674906317523249
0.45389688207629975,0.24783956295135812
0.23666236299758114,0.7460142802434464
0.8165687634239104,0.10527807985412496
0.06655885695517816,0.5944336637564518
0.14617324419269828,0.8246641904563413
0.31033467392407443,0.14387193297114265
0.9209704724874502,0.16553172273527816
0.28472008233793555,0.15361339519205863
0.11549006366535497,0.021148016336440034
0.05539540916426011,0.1746414709358527
0.05338193262717539,0.5911438161109712
0.6807145267995064,0.39363045683202824
0.3179910969520494,0.5045262370222301
0.8750049422346086,0.851131626822206
0.04347506201279194,0.18149840959652408
0.23674487110439602,0.24938757583221183
0.5712326517427727,0.4162624257031923
0.04925411992759399,0.3736141384595716
0.5237529487176372,0.10167190290371597
0.8334585537885597,0.051961866465104256
0.9248418690180621,0.0991131415798755
0.8435749515977528,0.9026531439276171
0.9795706805865927,0.8020258802735936
0.7794775407713289,0.6424832759955477
0.778996354578129,0.13455220841314708
0.5360680359476373,0.5142228701904145
0.8575721441225576,0.46279936559351587
0.3850894961003535,0.6395632712371101
0.26646331750084606,0.13976841095395687
0.4778772740237458,0.416889368594885
0.2325699405288737,0.367511810115128
0.3663924498262474,0.32749556441254546
0.37946407972692897,0.6857433454559454
0.2968764745712853,0.9488579267153404
0.9163480195381779,0.4809104283000786
0.3283612050046888,0.5354347898300031
0.8485604887736246,0.652587340560102
0.8043918279470774,0.5327222760657402
0.6329176292676207,0.2881556141824617
0.7348931623102908,0.20240459312571835
0.6947981288184982,0.8607190683258941
0.13210283730154393,0.6143797405419198
0.0950957482299346,0.7257156282714269
0.08449321882352023,0.935939822700626
0.13740793003780216,0.9588802459090804
0.8008841760850967,0.5936820044663541
0.7826241046295469,0.7951148389830859
0.9460270628173303,0.2533833538391872
0.5900758953583092,0.09504919756440122
0.6161657000241213,0.1712913040927888
0.5649506114724419,0.5724305140338497
0.46598515298122734,0.5226317755131228
0.7639233900065879,0.7992447165120666
0.4921532155754291,0.5995934415226123
0.9312362356901018,0.11973358850112281
0.1171035659001105,0.08770901191076841
0.6578632850405278,0.4186083007903795
0.7743214161418432,0.6712314133085926
0.33363775832823817,0.8983665473615358
0.7625321470706523,0.2705349409101757
0.364192017772054,0.3144399802042629
0.15761164862499966,0.14778337254219165
0.936127463375744,0.43790403719875326
0.38331982277740984,0.7296857086773779
0.5529930652528999,0.9361399868384622
0.7803014939093922,0.47936956412454035
0.3763594734808262,0.986631544924322
0.7177602360036435,0.9511946600038411
0.11847857721704136,0.8505336791907826
0.6370738839912076,0.12192167833511258
0.5882579999692207,0.6860963651054488
0.012302685888602838,0.45431796184174655
0.8253995111963212,0.29535902534408986
0.4585480817985511,0.4423141270678932
5.301927391442492,5.918441895515555
5.781294035431516,5.110588410996111
5.997034657837573,5.879200024307745
5.283908437864039,5.836896579660938
5.106419531871383,5.999104730474238
5.665684736106537,5.650125015558797
5.0904407269841325,5.8970333988966255
5.028999503204469,5.2408280580411475
5.143021875166635,5.776767940692219
5.198204227212898,5.910638227130885
5.656269039327491,5.036162710494696
5.005429834128701,5.051657917014399
5.605925177647728,5.801481810859415
5.238552820627389,5.849408842923073
5.05723194015326,5.800963853641676
5.927795430172281,5.772108399104381
5.698120783978637,5.8379802186553835
5.040151299547066,5.201782110719055
5.124923679305643,5.504530990192986
5.745188128328844,5.630011844576399
5.851131099761935,5.155212992441091
5.7346210919351615,5.193041490868904
5.2707587513178,5.709904697281304
5.980204784898682,5.61154360597707
5.054500314991295,5.616308969927533
5.042350551580167,5.884145711366817
5.709578285100621,5.173127846422503
5.091721005824198,5.183533228880319
5.980027179554193,5.45856064245849
5.784080948341408,5.636408342107777
5.572413149958638,5.14513025466505
5.9460244535580955,5.301342632514718
5.5780172158075425,5.699775944589066
5.649233155245309,5.940594409695518
5.1484389899200576,5.508352738446942
5.404034390740766,5.474168729482618
5.119217526197745,5.134094609872765
5.278075545781258,5.304704603760832
5.42790321368135,5.610987547036628
5.634629117418263,5.41181089658557
5.408783109428697,5.217628526696962
5.588306248409008,5.317040911317238
5.0360598342773635,5.4184000441568605
5.47413267509017,5.225592868204211
5.572457933122116,5.565771900431921
5.702002181110371,5.64794848220121
5.652433056521032,5.3162141518240436
5.787432221985954,5.549144383599679
5.43141819517989,5.626012480941057
5.360657334450254,5.512739244606758
5.73670568848222,5.886402886723708
5.921057197295192,5.5036329251830995
5.520275114740569,5.799870410763837
5.314450691744201,5.8373823623450685
5.4941416465174235,5.115856724335268
5.0720591470729435,5.841993211039463
5.0555679169068775,5.280611436133656
5.334130040501546,5.172994445191594
5.313893369801989,5.742692566725085
5.01468284356007,5.827173424520686
5.856548023574558,5.372261573191548
5.153612899060635,5.600840407945081
5.119672555864894,5.364919361078252
5.958429180900972,5.995464472583637
5.772104891354585,5.310961509920766
5.6876650491660925,5.705406365484013
5.38784169516365,5.640888634586159
5.010727644975677,5.209057658602242
5.525088302967261,5.163751304258296
5.165906867876534,5.836304290550238
5.989133002683605,5.555969428028448
5.839069730881714,5.990321664326273
5.141595888568775,5.448245613254351
5.39257271584192,5.080049283646185
5.755330172794745,5.433779027322593
5.469326934190401,5.15067297381324
5.180926652230868,5.907103622156215
5.044649088974279,5.232852284943706
5.292059330314529,5.490197542401586
5.586445173014796,5.493289975850667
5.084115334556882,5.243667454055713
5.843588384762541,5.637588700478459
5.649149050134274,5.670203255351355
5.762903019039529,5.0581084817214474
5.366608384932612,5.539527435261679
5.3384564832973265,5.844478873287186
5.482572508587294,5.7686275894593795
5.852015516881169,5.504791482903498
5.9095522438713495,5.587123940536981
5.850274298833722,5.340590795591524
5.498816958531485,5.531411041004578
5.104979715896071,5.398552506701541
5.917337672551676,5.630832240364742
5.177506582436967,5.338855635609605
5.1916030096627,5.0248231317985725
5.927460458504027,5.4482073282568715
5.307535072420786,5.598477191557737
5.007314456293016,5.2780221066008135
5.703033465698892,5.633769773069263
5.981805947542536,5.620357709658044
5.477505873627733,5.761432563184008
5.903327871964053,5.720695946718352
5.963211223549379,5.782005170738177
5.866801438261927,5.114104071183637
5.732413502993788,5.440088699527369
5.553103802411275,5.654102409482356
5.969815116705569,5.984578081431625
5.288228245487906,5.733753497437916
5.749983537935268,5.346492861313049
5.123869774864221,5.040946960285719
5.7773431275291784,5.489699741816906
5.985540169494926,5.464973456193653
5.97791697907384,5.41157600219406
5.793682150559973,5.084819272311832
5.555461710137764,5.802059786985724
5.924701667219889,5.822583090617432
5.036970727201174,5.372702341306734
5.048698472313851,5.109282291114558
5.675305628667484,5.713258196311698
5.773720682751627,5.865456548055663
5.73943146847651,5.800871592106632
5.048963709823279,5.234535150441299
5.621897773375245,5.858125304624823
5.004500124939659,5.51462934211635
5.677287399364397,5.029607289128613
5.401355557553388,5.895634881383697
5.671612808855858,5.237658363360597
5.8527811296319125,5.348031423409514
5.853344671144059,5.298943651118906
5.590320250883149,5.396940067747834
5.274825050755067,5.886557562171869
5.187593681939491,5.084811591235763
5.341926938545661,5.7176391476415676
5.807431605976282,5.998743370066765
5.296362057011165,5.407941951131282
5.136821278029626,5.574871929623034
5.997580037262917,5.700881010120659
5.595212840413372,5.392369092921794
5.9152987602855545,5.496916596130349
5.134366913313062,5.365378463199134
5.067166668847767,5.201979037688782
5.017668780999912,5.453279916500163
5.634540264951797,5.3432924623789075
5.420381771505277,5.959209272844576
5.751963121574915,5.540856636944952
5.2845408751118255,5.896996798772995
5.2350971168806595,5.325342730516677
5.9090648144229485,5.529542055285073
5.742317949417977,5.590744794163766
5.653439209009495,5.299383291514825
5.241372061626663,5.322492347168665
5.155441564083422,5.874314365290807
5.283246933250114,5.561489394414385
5.791974425141374,5.783824109375714
5.438386258584193,5.476257308586725
5.994701748935025,5.674597476979024
5.814638443117882,5.902553969219232
5.787589836229339,5.185179344953568
5.562170733737572,5.101894157314545
5.652922126563999,5.9553494281878105
5.512732064300112,5.432972492867767
5.035842751418163,5.95977452232922
5.103002684130159,5.041079093304847
5.246066611504938,5.065530433918383
5.455117842411762,5.516087801257113
5.312569949028584,5.050960482574886
5.111600368249227,5.384504377989928
5.060528450826536,5.698189725609914
5.207020541524812,5.302071568783639
5.394125777178098,5.4166096330691476
5.001660707674801,5.112070370998698
5.862764563740878,5.001233062511908
5.508167355812875,5.489502006507208
5.333094161010638,5.431327020146449
5.7805811375265845,5.841203706214957
5.26034854341525,5.32249044096773
5.242482853028333,5.479863400551065
5.683258357658813,5.22825287546342
5.330735742054866,5.930384617589151
5.048569289846958,5.460769605239566
5.711558041596778,5.150454011557474
5.047374020005482,5.138205371638531
5.918823193530683,5.0092597818211235
5.188321974811352,5.031283512901645
5.1106294675622035,5.620149286628296
5.241638908739086,5.569212050430677
5.590195382766126,5.8494353330897795
5.004741392911874,5.853369459342367
5.6191190864269736,5.162743486104958
5.772937388135284,5.8554915417905855
5.2542634837541575,5.918793680902681
5.454457430298658,5.603424454333322
5.9846495336176435,5.361536078639199
5.813159345820113,5.318399117828459
5.799213522241491,5.600733918862643
5.216355695225402,5.414026093789237
5.317635634363562,5.078108393080364
5.029834770099697,5.346478655407181
5.019034147817487,5.165487757581775
5.725183320850869,5.708091235683588
10.738580386457382,10.317153171129979
10.890019457117695,10.593830548028448
10.126026341746627,10.143718661455534
10.693095426929702,10.172943936442078
10.507292701582044,10.991774475928711
10.004007604733339,10.016579801897556
10.993084581930507,10.584638834134166
10.126909975518513,10.897302199754094
10.880380300127692,10.536200413111375
10.621792029860757,10.273187191500876
10.050519696372005,10.594567608890864
10.294755193202763,10.663621046660351
10.836245176842601,10.018160543914364
10.595713774685727,10.231280539686852
10.8738884979038,10.253664506561828
10.610770133235418,10.553540840089612
10.396166500059248,10.677620763599794
10.725769634715434,10.566937795319387
10.758422237184755,10.983417075992937
10.419272387900804,10.51458305188553
10.012469877941212,10.796028556310379
10.520230067045993,10.407961430360565
10.094071963089396,10.889656421675397
10.395007240040556,10.68258159820922
10.14937415636815,10.961549629541032
10.178441761821832,10.19954199289949
10.858982860557713,10.91258274414193
10.212147407523302,10.469800888174827
10.73349490456283,10.878365733810801
10.379052695037306,10.51701948684943
10.741716410519736,10.731135976652796
10.782960130026085,10.569933818641527
10.104615096804775,10.90397329087804
10.865572539321029,10.798097435818333
10.09986247716073,10.204397367081429
10.743600365107651,10.023140094581947
10.979224633707279,10.37714468035568
10.719312533690823,10.887571088488043
10.394629888150082,10.319132488599665
10.608741128898247,10.58098937374805
10.409139977624797,10.601774755867709
10.935381369566494,10.467640256626597
10.19674218075063,10.377205982883003
10.394106982593119,10.13110869302622
10.162871500554555,10.684562073393677
10.339477754208902,10.954898391855808
10.243596745358607,10.098924505104822
10.753504563000257,10.88103605191787
10.278113356871488,10.202088101645478
10.185766134871088,10.522012301366512
10.46841664124677,10.259439839854535
10.045173116989426,10.481491340326281
10.959332347635609,10.652519200752664
10.495506556628618,10.110692074029616
10.252436290549587,10.294773949574543
10.764803552607233,10.87671079726462
10.901641853566439,10.984568608250754
10.982366683104532,10.952999132767982
10.071822140502885,10.137793535927806
10.304466526476032,10.552898254064461
10.09697788870548,10.845796957802143
10.61675617907731,10.542364402302205
10.165311323367291,10.253255474400197
10.160312024982257,10.851933157794798
10.584227860061219,10.735129427519633
10.296032862910026,10.371252637088277
10.404854964426534,10.760014971744035
10.772352987674568,10.206813527514031
10.941538856738099,10.120655337443687
10.89612208242363,10.10039564564981
10.26453981115131,10.846478536067957
10.179492072346088,10.41356793130997
10.449859299944126,10.24525897302321
10.710245201335987,10.851334649402204
10.874575139855573,10.339322145736562
10.530850394287814,10.248406403865651
10.244796501550145,10.161254062851924
10.940019010807514,10.88798882860558
10.777358713327692,10.51766152128773
10.490607915511871,10.529745666182498
10.536568013577089,10.43456308469769
10.131754832892067,10.125663852868536
10.952249715845683,10.482030759586351
10.953205524905188,10.16357687771011
10.554416552039934,10.20771725335154
10.253184606126602,10.03005457876118
10.118953310740212,10.916848407629196
10.321532991482332,10.60812921191459
10.465014131989273,10.400451245245279
10.531886091346069,10.187238944615341
10.988603898519576,10.818307868703863
10.741614632731515,10.468759297013953
10.152877122126336,10.920665858273567
10.341387067381728,10.050106689696934
10.342403676810628,10.794457030495884
10.622708744988207,10.75083858474486
10.793635383862377,10.211954611080543
10.92378331609318,10.437989602920373
10.639013649264164,10.002308772586742
10.993368498411177,10.280896385964155
10.062063106540155,10.458262041536514
10.129030057182042,10.152326710157576
10.63228281303021,10.392927391570232
10.921852450154995,10.31915649460807
10.726180128383902,10.461099430154908
10.65995130112928,10.59969535671599
10.472783972758998,10.950061094624438
10.342713642754957,10.177235501249273
10.678094060879829,10.846007561307909
10.040253739939924,10.44963268842268
10.892487689687327,10.749618618922867
10.991807716497629,10.531413811597243
10.65999571880115,10.302480281137928
10.947535599665992,10.366335488556537
10.73851071268663,10.403140204119081
10.561818930063,10.719782535021546
10.508934151751355,10.907086326909509
10.41930098792781,10.647071798143326
10.342362433300053,10.408156668231014
10.440050108233553,10.125807018312285
10.091723679059006,10.667489923146757
10.655517738343052,10.662909714210095
10.019766445342691,10.32654684267178
10.197809847259197,10.778151422544012
10.86063040139613,10.246680377226147
10.667849158847986,10.129362803458275
10.275152525601714,10.13865449623342
10.28352076659923,10.674736547349278
10.910326910185253,10.202522407924185
10.542079034950719,10.701391101243432
10.952922468485566,10.610060482887175
10.255106931027381,10.625478156913935
10.320491161678016,10.976128390691708
10.399676135163636,10.685427720761014
10.023227582346758,10.400061446134755
10.87510761332251,10.610227444433246
10.443942886395977,10.935937499435726
10.85398437614723,10.322215673822939
10.54454840204134,10.489824256092463
10.632202500114863,10.334111266958756
10.244205000765888,10.912671835255535
10.923874499498506,10.843322885761978
10.978204430764562,10.744991525779689
10.764667228561999,10.762590091962641
10.480607630942307,10.456452194514272
10.240226276149004,10.64481919435929
10.289320136102335,10.257808409702355
10.585961374096055,10.409982388225043
10.218856608794631,10.816056016752832
10.860569919294376,10.16769951967778
10.0075070328,10.336129968529374
10.797510835680752,10.839173866234324
10.138329070116049,10.77433590118305
10.11570416730943,10.390062590156528
10.998609515011916,10.19259082323091
10.153963582577626,10.422800332546794
10.619668525969862,10.932900782413252
10.980821145533035,10.069640636591394
10.137997517347905,10.790737973895993
10.27063215227086,10.88484905950636
10.663453257229087,10.111844802380677
10.832529284924007,10.176356380008077
10.423495394679653,10.55218492855933
10.500766149080278,10.686162915615151
10.652686734869254,10.992042005528054
10.999421909224187,10.516459402635641
10.095199086960864,10.727843298968718
10.97666407821659,10.318326387629021
10.461208885837573,10.424776924815456
10.05141915455693,10.672264431223445
10.353337695068468,10.787463874631502
10.832120075281987,10.821230786597845
10.41666599803988,10.321545682240899
10.748820779667055,10.801389433842722
10.491257446391366,10.893031019536304
10.143908696078558,10.87906877965896
10.096095232971882,10.153525522054615
10.533840013273961,10.067518480187415
10.052807101400111,10.000518744165706
10.436316659694263,10.77462388129223
10.034838350279916,10.652257606465856
10.823127317416187,10.16800084857787
10.146863734821403,10.860800973620536
10.823124609950094,10.538941766264188
10.819199879293981,10.092756077424495
10.394481517938754,10.737797556106372
10.257451959323964,10.752328914433553
10.504178604390814,10.750265987948232
10.46467963785733,10.367904340221818
10.219189216478632,10.208379341435014
10.751490810571395,10.11891034803396
10.085982350110946,10.17629136502213
10.175346511453922,10.8231076228069
10.398506623474212,10.990388457360483
10.137211257790613,10.653539825693644
10.44872950720125,10.392918176697075
10.875084199054083,10.975595645828399
10.872858958774179,10.192300679035133
10.220797921208934,10.656073879095063
10.289083581638192,10.73472513078058
0.5664206508096447,0.5509087684904029
0.8285469248387858,0.7105327717426778
0.026577764997291697,0.049459137146015686
0.6015584524560157,0.4861920756222755
0.2601846553429914,0.41865608731480164
0.7579103187328605,0.82661148465793
0.5612230678900442,0.385369480857103
0.270696761495107,0.5219184707692535
0.314749618564381,0.5640951370472229
0.6766523825096377,0.06607921091939484
0.0010674650227472382,0.21227713884074295
0.894511497718781,0.6462907632285592
0.17196035193702286,0.8902639618236188
0.46995594028734,0.47609175667866066
0.9355419438426551,0.05948669218334002
0.21517827462871852,0.5857713251547224
0.1954865095820041,0.6795270092089578
0.2140922893367202,0.09915697059881434
0.20698515964083974,0.42273403427206224
0.17613829917307988,0.1346920249233473
0.8602818862189409,0.32039720359730783
0.3607586865182536,0.055270409501227635
0.35736962350205415,0.26480717732157966
0.6104850673417885,0.20539029767240669
0.8883654530628405,0.9296666209195551
0.0998310571767902,0.10740295628857721
0.11532643811098797,0.619569256310312
0.12196896420962289,0.8523823179302663
0.7542715149378925,0.8198088582380241
0.5260605268860209,0.9966772115191534
0.04417510294416127,0.40126496418611335
0.3239366689376362,0.948645498712641
0.5768609584975929,0.8061909654447252
0.17034119365851885,0.9786341439004389
0.4986395468763152,0.4936720762706458
0.9708847285457378,0.38073236121714504
0.39752502455499295,0.5847527028049366
0.12805261054778694,0.3210856264118549
0.19320832244513053,0.1032834791070496
0.8661446063310201,0.589331166127476
0.3586727915279112,0.4086693773667128
0.43151900368735463,0.6331491821447094
0.9267693914889933,0.9327796196569825
0.3914919795306634,0.32926245959776956
0.45104650018525505,0.5679342304284926
0.46181791144974826,0.6587534098167009
0.5543990233797637,0.3207155466940761
0.3457308057626326,0.3785927875597309
0.09463976824938869,0.16606263241397312
0.7231138021453861,0.38909671152208003
0.21453897256014365,0.5626724105748573
0.7555395424734273,0.2574223623453714
